sq_mt_built,n_rooms,n_bathrooms,floor,rent_price,buy_price,buy_price_by_area,house_type_id,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_pool,has_terrace,has_storage_room,energy_certificate,has_parking,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,sq_mt_price_by_place
72.0,2,1,4,979,220000,3056,Pisos,False,False,,False,True,True,True,True,True,True,True,True,D,True,True,False,False,True,2677.28
70.0,2,1,5,833,175000,2500,Pisos,False,False,2008.0,False,True,False,True,True,None,False,False,False,en trámite,True,None,None,None,None,2677.28
70.0,2,1,6,850,179900,2570,Pisos,False,False,2008.0,False,True,True,True,True,True,False,False,True,en trámite,True,True,True,False,False,2677.28
75.0,3,1,3,874,187000,2493,Pisos,False,False,,False,True,False,False,True,True,False,True,False,en trámite,False,None,None,None,None,1956.0
70.0,3,1,2,743,149900,2141,Pisos,False,False,,False,True,True,False,False,True,False,True,False,en trámite,False,None,None,None,None,1956.0
109.0,2,2,,1102,262900,2412,Pisos,False,True,,None,None,False,False,True,True,True,True,True,A,True,None,None,None,None,2271.52
114.0,4,3,2,2330,798000,7000,Pisos,False,False,1959.0,True,False,True,False,True,True,True,False,False,en trámite,False,False,False,False,True,4347.59
145.0,3,3,,2489,910000,6276,Casa o chalet,False,False,,None,None,False,True,None,None,False,True,False,en trámite,False,False,False,True,True,3536.07
58.0,1,1,1,1038,240000,4138,Pisos,False,False,,False,True,False,True,True,False,False,False,False,en trámite,False,False,True,False,False,4347.59
163.0,4,2,7,2012,650000,3988,Áticos,True,False,,True,False,True,True,True,True,False,True,False,en trámite,True,False,False,True,True,4347.59
198.0,3,3,6,2347,1100000,5556,Pisos,False,False,,True,False,True,True,True,True,False,True,False,en trámite,True,False,False,True,True,4347.59
170.0,5,3,2,1943,620000,3647,Pisos,True,False,,True,False,False,True,True,True,False,True,False,en trámite,True,True,False,False,True,4347.59
215.0,1,2,1,1238,315000,1512,Dúplex,False,False,,None,None,False,True,False,True,False,False,False,en trámite,True,False,True,False,False,3536.07
191.0,4,3,1,1989,640000,3351,Pisos,False,False,,True,False,True,True,True,True,False,False,False,en trámite,False,False,False,False,True,4247.49
182.0,4,2,1,1862,585000,3214,Pisos,False,False,,True,False,False,True,True,True,False,False,False,en trámite,True,None,None,None,None,4247.49
101.0,2,2,6,1724,525000,5198,Pisos,True,False,,True,False,False,True,True,True,False,True,False,en trámite,True,None,None,None,None,4247.49
66.0,2,1,1,948,210000,3182,Pisos,False,False,,False,True,True,True,True,True,False,False,False,en trámite,False,False,True,True,False,3163.8
280.0,5,3,2,2386,830000,2964,Pisos,True,False,,None,None,False,False,True,True,False,False,True,en trámite,True,None,None,None,None,4247.49
182.0,5,3,2,2285,775000,4258,Pisos,True,False,,False,True,True,True,True,True,False,True,False,en trámite,False,None,None,None,None,4247.49
54.0,1,1,1,1024,235000,4352,Pisos,False,False,,False,True,True,True,False,True,False,False,False,en trámite,False,False,False,False,True,4247.49
72.0,2,1,1,1320,349000,4847,Pisos,False,False,1940.0,False,True,False,True,False,True,False,False,False,C,False,False,False,True,False,4247.49
65.0,2,1,1,1067,250000,3846,Pisos,False,False,1993.0,False,True,True,True,False,True,False,False,True,en trámite,True,True,False,False,True,3536.07
47.0,1,1,4,868,185000,3936,Áticos,False,False,1991.0,False,True,True,False,True,True,False,True,False,en trámite,False,False,False,True,False,3163.8
118.0,4,3,2,1735,530000,4492,Pisos,True,False,1974.0,True,False,False,True,True,True,False,True,False,en trámite,False,True,False,False,False,4247.49
82.0,3,3,4,1437,399000,4866,Dúplex,False,False,,False,True,True,False,True,True,False,True,False,no indicado,True,True,False,False,True,3273.56
74.0,2,1,,1356,364000,4919,Pisos,False,False,1973.0,True,False,True,False,True,True,False,True,False,no indicado,False,False,False,False,True,4347.59
128.0,3,2,5,1873,590000,4609,Pisos,False,False,1971.0,True,False,True,True,True,True,False,True,False,en trámite,True,False,True,False,False,4247.49
190.0,4,2,2,2402,840000,4421,Pisos,False,False,,None,None,True,True,True,True,False,False,True,en trámite,True,False,False,True,True,4247.49
76.0,3,1,1,1177,291000,3829,Pisos,False,False,1972.0,True,False,False,False,True,True,False,True,False,en trámite,False,None,None,None,None,2205.31
90.0,3,1,4,884,189900,2166,Pisos,True,False,1960.0,False,True,False,True,True,True,False,True,False,en trámite,False,None,None,None,None,2284.48
145.0,3,2,,1119,269000,1855,Pisos,False,False,2004.0,None,None,False,True,True,True,True,True,False,no indicado,True,False,True,False,False,1931.95
110.0,3,2,4,656,127500,1159,Pisos,True,False,,False,True,False,True,True,True,False,True,False,en trámite,False,False,False,True,False,1931.95
100.0,2,1,7,1009,230000,2300,Áticos,False,False,2003.0,None,None,True,True,True,True,True,True,True,en trámite,True,None,None,None,None,1931.95
69.0,2,1,,814,169500,2457,Pisos,False,False,1989.0,False,True,True,True,False,True,False,False,False,en trámite,False,None,None,None,None,2284.48
75.0,3,1,4,777,159000,2120,Pisos,False,False,1976.0,None,None,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,2068.64
43.0,2,1,3,592,112000,2605,Pisos,True,False,1955.0,None,None,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,2284.48
70.0,3,1,1,705,139900,1999,Pisos,False,False,1960.0,None,None,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,2205.31
111.0,3,2,3,1038,239900,2161,Pisos,False,False,1999.0,False,True,False,True,True,True,True,False,False,en trámite,True,False,True,True,False,1912.8
61.0,2,1,1,658,128000,2098,Pisos,True,False,,None,None,False,False,True,True,False,False,True,D,False,True,False,False,False,2284.48
58.0,2,1,3,686,135000,2328,Pisos,False,False,1963.0,False,True,True,True,False,True,False,False,False,en trámite,True,False,True,False,False,1941.38
74.0,2,1,,698,138000,1865,Pisos,False,False,,False,True,True,True,False,True,False,False,False,en trámite,False,False,False,True,True,1941.38
107.0,3,2,2,725,145000,1355,Pisos,False,False,,True,False,False,True,None,True,False,True,False,en trámite,False,None,None,None,None,1931.95
123.0,3,2,1,948,210000,1707,Pisos,True,False,,False,True,False,True,False,True,False,True,False,en trámite,False,None,None,None,None,2068.64
40.0,1,1,,535,99000,2475,Pisos,False,False,,None,None,False,True,False,True,False,False,False,en trámite,False,False,False,True,True,2068.64
67.0,3,1,3,927,203375,3035,Pisos,False,False,1965.0,None,None,True,True,False,True,False,True,False,en trámite,False,None,None,None,None,2284.48
105.0,3,2,2,1081,255000,2429,Pisos,False,False,1986.0,True,False,True,False,True,True,False,False,False,no indicado,True,False,True,True,False,2205.31
114.0,2,2,2,1119,269000,2360,Pisos,False,False,2011.0,None,None,True,True,True,True,True,False,True,en trámite,True,None,None,None,None,1912.8
59.0,1,1,1,583,110000,1864,Pisos,False,False,1995.0,False,True,True,True,False,True,False,False,False,en trámite,False,None,None,None,None,2068.64
99.0,3,1,1,719,143500,1449,Pisos,False,False,1984.0,None,None,False,False,True,True,False,True,False,en trámite,False,None,None,None,None,1912.8
69.0,3,1,3,670,131000,1899,Pisos,False,None,,None,None,True,True,False,True,False,True,False,no indicado,False,None,None,None,None,2205.31
97.0,3,2,6,755,153000,1577,Pisos,False,False,1988.0,False,True,False,True,True,True,False,True,False,en trámite,False,None,None,None,None,1637.13
67.0,3,1,3,777,159000,2373,Pisos,False,False,1954.0,None,None,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,2068.64
50.0,1,1,,539,99900,1998,Pisos,False,False,,None,None,False,True,False,True,False,False,False,C,False,False,True,False,False,1931.95
80.0,3,1,1,666,130000,1625,Pisos,False,False,1965.0,None,None,False,False,False,True,False,False,False,E,False,False,True,False,False,1912.8
92.0,3,2,1,1200,300000,3261,Pisos,False,False,,None,None,False,False,True,True,False,True,False,en trámite,False,None,None,None,None,2284.48
89.0,3,2,,933,205000,2303,Casa o chalet,False,False,1984.0,False,True,True,True,None,None,False,True,True,en trámite,False,False,False,True,False,1931.95
105.0,3,2,5,1052,244900,2380,Pisos,False,False,,None,None,True,False,True,True,False,False,True,en trámite,True,None,None,None,None,1912.8
68.0,3,1,2,727,145500,2140,Pisos,False,False,1970.0,False,True,True,False,None,True,False,True,False,en trámite,False,False,False,True,True,1941.38
172.0,4,3,8,2255,760000,4419,Pisos,True,False,1970.0,True,False,False,True,True,True,False,True,True,E,True,False,True,False,True,4247.49
157.0,3,2,1,1779,549000,3497,Pisos,False,False,1974.0,True,False,True,False,True,True,False,False,True,en trámite,False,None,None,None,None,4246.58
105.0,2,2,8,1664,499000,4752,Áticos,False,False,1965.0,True,False,True,False,True,True,False,True,False,en trámite,False,True,False,False,False,4020.62
221.0,4,3,6,2315,790000,3575,Pisos,False,False,,True,False,False,True,True,True,False,False,False,en trámite,True,None,None,None,None,4935.6
200.0,4,3,6,2417,850000,4250,Pisos,False,False,,True,False,True,True,True,True,False,False,False,en trámite,True,False,True,False,False,4246.58
103.0,4,2,1,2012,650000,6311,Pisos,False,False,,False,True,True,False,True,False,False,False,True,en trámite,False,None,None,None,None,5492.17
105.0,3,2,1,1664,499000,4752,Pisos,False,False,,True,False,False,False,True,True,False,True,False,en trámite,False,False,False,False,True,4105.12
185.0,4,3,2,2514,950000,5135,Pisos,True,False,1959.0,False,True,False,False,True,True,False,True,True,en trámite,True,False,True,False,False,4935.6
129.0,3,2,4,1938,618000,4791,Pisos,True,False,,True,False,True,False,True,True,True,False,True,en trámite,True,False,True,False,False,4020.62
165.0,4,2,3,1885,595000,3606,Pisos,False,False,,True,False,False,False,True,True,False,False,False,en trámite,False,None,None,None,None,4246.58
111.0,2,2,6,1978,635000,5721,Pisos,False,False,,True,False,True,False,True,True,False,True,False,en trámite,False,False,True,False,False,4105.12
119.0,3,2,3,1655,495000,4160,Pisos,False,False,,True,False,True,True,True,True,False,False,False,en trámite,False,False,False,False,True,4105.12
50.0,2,1,6,1225,310000,6200,Áticos,False,False,,False,True,True,False,True,True,False,True,False,en trámite,False,False,True,True,False,4105.12
160.0,4,2,2,1862,585000,3656,Pisos,False,False,,True,False,False,False,True,True,False,False,False,en trámite,False,None,None,None,None,4105.12
88.0,2,2,6,1955,625000,7386,Áticos,False,False,,True,False,False,False,True,True,False,True,False,en trámite,False,True,False,False,False,5492.17
145.0,3,2,7,2035,660000,4552,Áticos,True,False,,True,False,True,True,True,True,False,True,True,en trámite,True,False,True,False,False,5492.17
88.0,2,2,6,1955,625000,7386,Áticos,False,False,,True,False,True,True,True,True,False,True,False,en trámite,False,True,False,False,True,5492.17
88.0,2,2,6,1955,625000,7386,Áticos,False,False,,None,None,True,True,True,True,False,False,False,E,False,None,None,None,None,5492.17
127.0,4,2,6,1610,475000,3740,Pisos,False,False,1960.0,True,False,True,True,True,False,False,False,False,en trámite,False,False,False,True,False,4105.12
102.0,4,2,2,2012,650000,6373,Pisos,False,False,,None,None,False,True,True,False,False,False,False,en trámite,False,False,True,False,False,5492.17
150.0,3,3,5,2516,980000,6533,Pisos,False,False,,False,True,False,True,True,True,False,False,False,D,False,None,None,None,None,5492.17
150.0,4,3,5,2331,799000,5327,Pisos,False,False,,True,False,False,False,True,True,False,False,False,en trámite,True,True,False,False,False,5492.17
121.0,4,2,2,1576,460000,3802,Pisos,True,False,1952.0,False,True,False,False,True,False,False,False,False,en trámite,False,False,True,False,False,5492.17
169.0,3,2,3,1943,620000,3669,Pisos,False,False,2000.0,None,None,True,True,True,True,True,False,True,en trámite,True,False,False,True,True,2803.11
91.0,3,1,6,1140,277000,3044,Pisos,True,False,,True,False,True,False,True,True,False,False,False,en trámite,False,False,False,True,True,2928.57
60.0,2,1,3,798,165000,2750,Pisos,False,False,1970.0,False,True,True,True,False,True,False,False,False,en trámite,False,None,None,None,None,2319.44
60.0,3,1,2,850,179900,2998,Pisos,False,False,1970.0,False,True,True,True,False,True,False,False,False,E,False,False,False,False,True,2319.44
64.0,3,1,4,769,157000,2453,Pisos,False,False,1970.0,False,True,True,False,False,True,False,True,False,en trámite,False,False,False,True,False,2319.44
116.0,3,2,9,1407,386000,3328,Pisos,False,False,,None,None,False,True,True,True,False,False,False,en trámite,False,None,None,None,None,2928.57
140.0,4,1,8,1358,365000,2607,Pisos,False,False,,True,False,True,True,True,True,False,True,False,en trámite,False,None,None,None,None,2319.44
80.0,3,1,4,798,165000,2062,Pisos,False,False,1970.0,False,True,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,2319.44
85.0,3,1,2,991,224000,2635,Pisos,True,False,1974.0,False,True,False,False,True,True,False,False,False,en trámite,False,None,None,None,None,2538.1
100.0,3,1,1,1108,265000,2650,Pisos,False,False,1972.0,True,False,True,False,True,True,False,False,False,en trámite,False,None,None,None,None,2319.44
100.0,4,2,1,901,195000,1950,Pisos,True,False,,False,True,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,2319.44
157.0,4,2,1,1462,410000,2611,Pisos,True,False,,False,True,False,False,True,True,False,False,False,en trámite,False,False,True,False,False,2928.57
112.0,4,2,1,1067,250000,2232,Pisos,True,False,,False,True,False,True,True,True,False,True,True,en trámite,False,False,False,False,True,2538.1
110.0,3,2,3,1382,375000,3409,Pisos,False,False,,True,False,True,False,True,True,False,False,True,en trámite,False,None,None,None,None,2803.11
107.0,3,2,6,1122,270000,2523,Pisos,False,None,1973.0,None,None,True,True,True,True,False,True,False,en trámite,False,True,False,True,False,2319.44
105.0,4,2,2,1421,392000,3800,Pisos,True,False,1988.0,False,True,True,False,True,True,False,True,False,no indicado,True,False,False,True,True,2928.57
107.0,3,2,6,1122,270000,2523,Pisos,False,False,1973.0,True,False,True,False,True,True,False,True,True,en trámite,True,False,True,True,False,2319.44
113.0,5,2,1,1035,239000,2212,Pisos,True,False,,None,None,False,False,True,True,False,True,False,en trámite,False,None,None,None,None,2538.1
136.0,4,2,3,1382,375000,2757,Pisos,False,False,1969.0,None,None,True,True,True,True,False,False,False,no indicado,True,False,False,True,False,2803.11
70.0,2,1,5,1364,367500,5250,Áticos,False,False,,None,None,False,True,True,True,False,True,True,G,True,None,None,None,None,2928.57
98.0,4,3,6,1197,299000,3051,Pisos,False,False,1989.0,False,True,True,True,True,True,False,False,False,en trámite,True,False,False,True,True,2803.11
95.0,3,2,3,1122,270000,2842,Pisos,False,False,1968.0,True,False,False,True,True,True,False,True,False,en trámite,False,None,None,None,None,2928.57
93.0,3,2,7,1108,265000,2849,Pisos,False,False,,True,False,False,False,True,True,False,False,True,G,False,None,None,None,None,2538.1
94.0,3,2,,1047,243000,2585,Pisos,False,False,1968.0,True,False,False,True,True,True,False,False,False,en trámite,False,False,False,True,False,2928.57
82.0,3,1,2,1172,289000,3524,Pisos,False,False,,False,True,True,False,True,True,False,True,True,en trámite,True,None,None,None,None,2538.1
105.0,3,2,1,1038,239900,2285,Pisos,False,False,,True,False,True,True,True,True,False,True,False,G,False,False,False,False,True,2076.58
123.0,4,1,2,901,195000,1585,Pisos,True,False,1920.0,None,None,False,False,False,True,False,False,False,en trámite,False,False,True,False,True,2007.79
107.0,3,2,3,979,219900,2055,Pisos,False,False,1996.0,False,True,True,False,True,True,False,True,False,no indicado,True,False,True,True,False,1574.36
76.0,3,1,3,762,155000,2039,Pisos,False,False,1964.0,False,True,False,True,True,False,False,False,False,D,False,None,None,None,None,2081.94
37.0,1,1,1,480,87000,2351,Pisos,False,False,,False,True,True,True,False,False,False,False,False,D,False,True,False,False,False,2081.94
60.0,3,1,,686,135000,2250,Pisos,False,False,1970.0,False,True,False,True,False,True,False,False,False,D,False,None,None,None,None,2081.94
54.0,1,1,4,666,130000,2407,Pisos,False,None,,False,True,True,True,None,True,False,True,False,en trámite,False,None,None,None,None,2081.94
55.0,2,1,3,625,120000,2182,Pisos,False,None,1963.0,None,None,True,True,None,True,False,True,False,en trámite,False,None,None,None,None,2007.79
80.0,3,1,4,686,135000,1688,Pisos,True,False,1965.0,False,True,False,True,False,True,False,False,False,en trámite,False,False,False,True,False,2081.94
90.0,4,1,1,868,185000,2056,Pisos,False,False,1962.0,False,True,False,False,False,True,False,True,False,en trámite,False,None,None,None,None,2081.94
50.0,2,1,2,758,154000,3080,Pisos,False,False,1920.0,None,None,True,False,None,None,False,False,False,en trámite,False,False,True,True,False,2081.94
73.0,2,1,,638,123000,1685,Pisos,False,False,1965.0,None,None,False,False,False,True,False,True,False,en trámite,False,None,None,None,None,2007.79
50.0,2,1,4,579,109000,2180,Pisos,False,False,,False,True,True,False,False,True,False,False,False,en trámite,False,None,None,None,None,1983.7
140.0,3,2,2,1363,367000,2621,Dúplex,False,False,2002.0,False,True,True,False,True,True,True,True,True,inmueble exento,True,False,True,True,False,2081.94
75.0,1,1,5,780,160000,2133,Pisos,False,False,1994.0,False,True,True,True,True,True,False,True,False,en trámite,False,None,None,None,None,2081.94
53.0,3,1,4,564,105500,1991,Pisos,True,False,1958.0,None,None,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,2007.79
166.0,3,2,9,1416,390000,2349,Áticos,False,False,,None,None,True,True,True,True,True,True,True,en trámite,True,True,False,False,True,2076.58
112.0,3,2,1,926,203000,1812,Pisos,False,False,1984.0,False,True,False,True,True,True,False,True,True,en trámite,False,False,False,False,True,2076.58
77.0,3,1,2,646,125000,1623,Pisos,False,False,1970.0,False,True,True,True,None,True,False,True,False,en trámite,False,None,None,None,None,1574.36
61.0,2,1,,517,95000,1623,Pisos,False,False,1958.0,False,True,False,False,None,True,False,False,False,en trámite,False,None,None,None,None,2007.79
108.0,3,2,1,816,170000,1574,Pisos,False,False,1981.0,False,True,True,False,True,True,False,True,False,G,False,False,False,True,True,2081.94
67.0,3,1,,583,110000,1642,Pisos,False,False,1958.0,None,None,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,1983.7
108.0,3,2,2,813,169000,1565,Pisos,False,False,,None,None,True,True,False,True,False,True,False,E,False,None,None,None,None,1574.36
100.0,3,1,3,884,189900,1899,Pisos,False,False,,None,None,True,True,False,True,False,True,False,en trámite,True,None,None,None,None,2007.79
122.0,3,1,3,1135,275000,2254,Pisos,False,False,1972.0,None,None,False,True,True,True,False,True,False,en trámite,False,False,True,True,False,2081.94
104.0,2,1,2,777,159000,1529,Pisos,False,False,2003.0,None,None,False,False,True,True,False,False,False,no indicado,False,None,None,None,None,2007.79
58.0,3,1,5,600,114000,2069,Pisos,True,False,,None,None,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,2081.94
95.0,2,2,2,994,225000,2368,Pisos,False,False,,None,None,True,False,True,True,False,False,False,en trámite,False,None,None,None,None,2007.79
136.0,3,2,7,1075,253000,1860,Pisos,False,False,1988.0,None,None,True,True,True,True,False,True,True,en trámite,True,None,None,None,None,2081.94
94.0,3,2,,744,150000,1596,Pisos,False,None,1970.0,None,None,True,True,False,True,False,True,False,E,False,None,None,None,None,1574.36
83.0,2,2,1,966,215750,2599,Pisos,False,False,1964.0,True,False,False,False,True,True,False,True,True,en trámite,False,None,None,None,None,2538.1
153.0,4,2,4,1335,355000,2320,Pisos,True,False,1984.0,False,True,True,True,True,True,False,True,False,en trámite,True,None,None,None,None,2190.48
80.0,2,1,,1032,238000,2975,Pisos,False,False,1989.0,False,True,False,True,True,True,False,False,False,en trámite,False,True,False,True,False,2443.62
71.0,2,1,,964,215000,3028,Pisos,False,False,1962.0,True,False,True,True,True,True,False,False,False,E,False,False,True,False,False,2458.61
53.0,2,1,1,625,120000,2264,Pisos,False,False,1942.0,False,True,True,False,True,True,False,False,False,en trámite,False,True,False,False,True,2190.48
105.0,4,1,5,1009,230000,2190,Pisos,False,None,,True,False,True,True,True,True,False,False,False,no indicado,False,None,None,None,None,2110.34
60.0,2,1,4,740,149000,2483,Pisos,False,False,1960.0,False,True,True,True,False,True,False,False,False,en trámite,False,False,False,True,False,2363.25
82.0,1,1,3,1320,349000,4256,Áticos,False,None,2002.0,None,None,False,False,True,None,False,True,True,en trámite,True,None,None,None,None,2443.62
71.0,3,1,,762,155000,2183,Pisos,True,False,,False,True,False,False,True,True,False,True,False,E,False,False,True,False,True,2443.62
41.0,2,1,2,868,185000,4512,Pisos,False,False,1947.0,False,True,True,False,False,True,False,True,False,en trámite,False,False,True,False,True,2443.62
90.0,3,2,,1353,363000,4033,Pisos,False,False,1962.0,True,False,False,True,True,True,False,True,True,D,True,True,True,False,False,2458.61
75.0,3,1,8,857,182000,2427,Pisos,False,False,1971.0,False,True,False,False,True,True,False,True,False,E,False,True,False,False,True,2190.48
117.0,3,2,4,1320,349000,2983,Pisos,False,False,1995.0,None,None,False,True,True,True,False,False,False,C,True,False,True,False,False,2363.25
60.0,3,1,,819,170900,2848,Pisos,False,False,1930.0,False,True,False,False,True,True,False,False,False,no indicado,False,None,None,None,None,2443.62
48.0,2,1,,604,115000,2396,Pisos,False,False,1968.0,False,True,False,False,False,True,False,False,False,G,False,False,False,False,True,2110.34
69.0,3,1,4,755,153000,2217,Pisos,False,False,1972.0,False,True,False,True,False,True,False,True,False,F,False,False,True,False,False,2443.62
79.0,3,1,1,1146,279000,3532,Pisos,False,None,,None,None,False,False,True,None,False,False,True,E,False,None,None,None,None,2190.48
70.0,1,1,,705,140000,2000,Pisos,False,None,,None,None,False,False,True,None,False,False,False,G,False,None,None,None,None,2190.48
76.0,3,1,2,913,199000,2618,Pisos,False,False,,None,None,True,False,True,True,False,True,False,en trámite,False,False,False,True,False,2443.62
63.0,3,1,3,674,132000,2095,Pisos,True,False,1962.0,False,True,False,True,None,True,False,True,False,en trámite,False,True,False,True,False,2363.25
58.0,2,1,3,638,123000,2121,Pisos,False,False,1960.0,False,True,True,False,None,None,False,False,False,en trámite,False,None,None,None,None,2363.25
114.0,3,2,2,1092,259000,2272,Pisos,True,False,,True,False,False,True,True,True,False,True,True,E,True,None,None,None,None,2190.48
78.0,3,1,5,979,220000,2821,Pisos,True,False,,True,False,False,False,True,True,False,False,True,F,False,True,False,False,False,2458.61
144.0,3,2,2,1182,293000,2035,Pisos,False,False,1998.0,None,None,True,True,True,True,False,False,False,en trámite,True,None,None,None,None,2275.63
58.0,2,1,1,847,179000,3086,Pisos,False,False,,None,None,False,False,True,True,False,True,False,G,False,None,None,None,None,2443.62
54.0,2,1,2,662,129000,2389,Pisos,False,None,,None,None,False,False,None,None,False,False,False,en trámite,False,None,None,None,None,2363.25
99.0,3,1,6,964,215000,2172,Pisos,True,False,,False,True,False,False,True,True,False,True,False,G,False,None,None,None,None,2190.48
120.0,2,2,,723,144500,1204,Pisos,True,False,,None,None,False,True,False,True,False,False,True,no indicado,False,None,None,None,None,2110.34
90.0,3,1,2,901,195000,2167,Pisos,False,False,,None,None,True,False,False,True,False,True,False,no indicado,False,None,None,None,None,2443.62
246.0,5,4,,2479,899000,3654,Casa o chalet,False,False,,False,True,True,True,None,None,True,True,False,en trámite,True,None,None,None,None,3600.4
222.0,3,3,1,2137,705000,3176,Pisos,False,False,2002.0,False,True,True,True,True,True,True,False,True,E,True,True,False,False,False,3600.4
220.0,5,4,2,2044,1175000,5341,Pisos,False,False,,None,None,True,False,True,True,False,False,False,no indicado,True,None,None,None,None,3600.4
207.0,6,5,,2517,965000,4662,Pisos,False,False,,None,None,True,False,None,True,False,False,True,no indicado,True,None,None,None,None,3600.4
150.0,3,4,1,2324,795000,5300,Pisos,False,False,,None,None,True,False,None,True,False,True,True,no indicado,True,None,None,None,None,4249.04
240.0,4,3,2,2445,870000,3625,Áticos,False,False,,None,None,True,False,True,True,False,True,True,no indicado,True,None,None,None,None,4249.04
195.0,4,3,1,2470,890000,4564,Pisos,False,False,,None,None,True,False,True,True,False,True,True,no indicado,True,None,None,None,None,4249.04
300.0,4,7,,2510,998000,3327,Casa o chalet,False,False,,None,None,True,False,None,None,False,False,False,no indicado,False,None,None,None,None,3600.4
205.0,3,4,4,1900,1200000,5854,Pisos,False,False,1950.0,None,None,True,True,True,True,False,True,True,C,False,False,True,False,False,4807.69
256.0,5,4,,2115,695000,2812,Casa o chalet,False,False,,False,True,True,True,None,None,False,True,True,en trámite,True,False,False,True,False,3810.08
146.0,6,2,4,1038,240000,1644,Pisos,True,False,,None,None,False,True,True,True,False,False,False,E,False,None,None,None,None,2363.25
220.0,4,4,,2275,770000,3500,Casa o chalet,False,False,1995.0,False,True,True,True,None,None,False,False,False,en trámite,True,False,False,False,True,2648.73
117.0,2,2,4,1553,450000,3846,Áticos,False,False,2009.0,False,True,True,True,True,True,True,True,True,en trámite,True,False,False,True,True,4256.38
117.0,3,2,3,1735,530000,4530,Pisos,False,False,,None,None,True,False,True,True,False,False,True,no indicado,True,None,None,None,None,4256.38
143.0,3,2,,2058,670000,4685,Pisos,False,False,2013.0,False,True,True,True,True,True,True,True,True,C,True,True,False,False,False,4610.95
105.0,2,3,5,1428,395000,3762,Pisos,False,False,,None,None,True,False,True,True,False,True,False,no indicado,True,None,None,None,None,3271.96
115.0,3,2,5,1892,598000,5200,Áticos,False,False,1999.0,False,True,True,True,True,True,True,True,True,E,True,False,True,True,True,4256.38
242.0,5,4,,2165,1150000,4752,Casa o chalet,False,False,1992.0,False,True,True,True,None,None,True,False,False,en trámite,False,False,False,True,True,3695.5
153.0,4,2,1,1804,560000,3660,Pisos,False,False,1983.0,False,True,True,True,True,True,True,True,False,en trámite,False,False,False,False,True,3500.0
183.0,4,2,1,1839,575000,3142,Pisos,True,False,,True,False,True,True,True,True,False,True,True,en trámite,True,False,False,True,True,3500.0
254.0,5,3,,2475,895000,3524,Casa o chalet,True,False,1975.0,False,True,False,True,None,None,False,True,False,en trámite,True,None,None,None,None,3695.5
271.0,4,4,,2464,885000,3266,Casa o chalet,False,False,1985.0,False,True,False,True,None,None,True,False,False,en trámite,True,False,True,True,False,3371.55
274.0,7,5,,2421,1070000,3905,Casa o chalet,False,False,1979.0,False,True,True,True,None,None,True,True,True,en trámite,True,False,False,True,False,3695.5
250.0,4,3,,2245,755000,3020,Casa o chalet,False,False,1997.0,None,None,True,True,None,None,False,False,False,en trámite,False,False,False,False,True,2648.73
96.0,3,1,4,1358,365000,3802,Pisos,False,False,1988.0,False,True,False,True,True,True,False,False,False,F,False,False,False,True,False,3152.53
160.0,3,2,4,2333,800000,5000,Dúplex,True,False,,True,False,True,False,True,True,True,True,True,en trámite,True,None,None,None,None,3152.53
179.0,3,2,4,2265,765000,4274,Dúplex,False,False,1994.0,False,True,True,True,True,True,True,True,False,E,True,False,True,True,True,4275.46
86.0,3,1,3,1382,375000,4360,Pisos,True,False,1941.0,False,True,False,True,True,True,False,False,False,D,False,False,False,False,True,5000.0
114.0,2,2,3,2181,725000,6360,Pisos,False,False,1950.0,True,False,True,True,True,True,False,False,True,D,False,None,None,None,None,6564.27
169.0,4,3,1,2439,865000,5118,Pisos,False,False,1952.0,True,False,True,True,True,True,False,False,False,E,False,False,False,True,False,4869.57
148.0,3,3,3,2514,950000,6419,Pisos,False,False,,False,True,True,True,True,True,False,False,False,D,False,False,True,True,False,5640.18
138.0,4,2,5,1966,630000,4565,Pisos,True,False,,False,True,False,True,True,True,False,False,False,E,False,False,True,True,False,5000.0
63.0,1,1,,1530,440000,6984,Pisos,False,False,,False,True,True,True,True,True,False,False,False,C,False,True,True,True,True,6564.27
167.0,4,2,2,2516,980000,5868,Pisos,True,False,,True,False,False,False,True,True,False,False,False,en trámite,False,None,None,None,None,6564.27
130.0,3,3,3,2230,748000,5754,Pisos,False,False,1947.0,False,True,True,False,True,False,False,False,False,en trámite,False,False,False,True,False,5640.18
142.0,3,2,2,2081,680000,4789,Pisos,False,False,,True,False,True,False,True,True,False,False,True,en trámite,False,False,True,False,False,5000.0
189.0,3,2,5,2515,985000,5212,Pisos,False,False,1946.0,True,False,True,True,True,True,False,False,False,C,False,True,False,True,False,4869.57
